id,sq_mt_built,n_rooms,n_bathrooms,floor,buy_price,buy_price_by_area,is_renewal_needed,is_new_development,has_lift,is_exterior,has_parking,lat,long,security,transport,health,education
21380,114,4,2,2,299000,2623,0,0,1,1,0,40.348539,-3.712045,2,127,22,7
21379,90,3,2,3,180000,2000,0,0,1,1,1,40.335784,-3.699522,2,127,22,7
21378,70,3,1,1,85000,1214,1,0,0,1,0,40.343644,-3.691327,0,20,6,3
21377,80,3,1,0,100000,1250,1,0,0,1,0,40.34413,-3.70534,2,127,22,7
21376,96,4,2,7,170000,1771,1,0,1,1,0,40.360783,-3.69435,1,94,18,4
21375,50,1,1,2,125000,2500,0,0,1,1,0,40.352359,-3.681349,0,34,6,4
21374,85,3,2,1,230000,2706,0,0,1,1,1,40.354116,-3.687814,0,101,16,7
21373,90,3,2,5,300000,3333,0,0,1,1,1,40.346916,-3.676123,0,34,6,4
21372,60,3,1,0,120000,2000,0,0,1,1,0,40.344741,-3.691477,0,20,6,3
21371,90,2,2,7,240000,2667,0,0,1,1,1,40.342812,-3.704896,2,127,22,7
21370,60,3,1,4,140000,2333,0,0,0,1,0,40.340081,-3.686991,0,20,6,3
21369,105,3,2,2,135000,1286,0,0,0,1,0,40.350118,-3.696178,1,94,18,4
21368,140,3,3,4,340000,2429,1,0,1,1,1,40.341251,-3.675377,0,34,6,4
21367,112,3,2,1,230000,2054,0,0,0,1,0,40.344577,-3.713341,2,127,22,7
21366,60,3,1,4,145000,2417,0,0,0,1,0,40.339872,-3.687571,0,20,6,3
21365,62,2,1,2,142450,2298,1,0,0,1,0,40.349174,-3.686135,0,101,16,7
21363,81,3,1,3,160000,1975,0,0,1,1,0,40.35972,-3.695184,1,94,18,4
21362,75,3,1,3,180000,2400,0,0,0,1,1,40.351765,-3.689196,0,101,16,7
21361,72,3,1,2,130000,1806,0,0,1,1,0,40.347659,-3.714663,2,127,22,7
21360,95,2,2,3,250000,2632,0,0,1,1,1,40.347473,-3.677021,0,34,6,4
21359,49,1,1,2,190000,3878,0,0,1,1,1,40.343071,-3.703108,2,127,22,7
21358,90,3,1,2,169000,1878,0,0,0,1,0,40.347363,-3.715161,2,127,22,7
21357,78,2,1,3,168000,2154,0,0,0,1,0,40.343607,-3.705299,2,127,22,7
21356,100,3,1,3,210000,2100,0,0,0,1,0,40.344741,-3.704361,2,127,22,7
21352,110,3,2,2,189000,1718,0,0,1,1,1,40.334654,-3.700221,2,127,22,7
21351,115,3,3,3,245000,2130,0,0,1,1,1,40.341488,-3.675974,0,34,6,4
21349,75,3,1,4,155000,2067,0,0,1,1,0,40.342193,-3.684295,0,20,6,3
21348,116,4,2,0,170000,1466,1,0,1,1,0,40.351049,-3.697919,1,94,18,4
21347,48,2,1,4,120000,2500,0,0,1,1,0,40.354396,-3.682302,0,34,6,4
21346,80,3,1,0,125000,1562,1,0,0,1,0,40.34867,-3.686263,0,101,16,7
21345,81,3,1,2,139500,1722,0,0,0,1,0,40.353798,-3.683045,0,34,6,4
21344,95,4,2,7,198000,2084,1,0,1,1,0,40.359513,-3.694167,1,94,18,4
21343,60,4,1,5,75000,1250,1,0,0,1,0,40.341885,-3.686933,0,20,6,3
21342,50,2,1,3,123000,2460,0,0,1,1,0,40.343944,-3.70847,2,127,22,7
21341,50,1,1,6,148000,2960,0,0,1,1,1,40.343071,-3.703108,2,127,22,7
21338,50,2,1,2,140000,2800,0,0,0,1,0,40.346988,-3.708623,2,127,22,7
21337,94,4,1,1,190000,2021,0,0,1,1,0,40.359716,-3.696553,1,94,18,4
21336,80,3,1,1,150000,1875,0,0,0,1,0,40.360791,-3.696079,1,94,18,4
21335,65,2,1,0,110000,1692,0,0,0,1,0,40.352679,-3.685407,0,101,16,7
21334,105,3,2,2,190000,1810,0,0,1,1,1,40.332646,-3.699635,2,127,22,7
21333,100,3,1,0,142000,1420,0,0,1,1,0,40.3553,-3.695522,1,94,18,4
21330,72,3,1,2,140000,1944,0,0,0,1,0,40.348513,-3.713514,2,127,22,7
21328,106,3,1,1,145000,1368,0,0,1,1,0,40.350862,-3.710282,2,127,22,7
21327,67,2,1,5,115000,1716,0,0,0,1,0,40.355651,-3.698631,1,94,18,4
21326,60,2,1,0,150000,2500,0,0,0,1,0,40.348538,-3.711928,2,127,22,7
21325,71,2,1,1,202000,2845,0,0,1,0,0,40.351709,-3.68882,0,101,16,7
21324,48,1,1,1,144000,3000,0,0,1,0,0,40.351709,-3.68882,0,101,16,7
21323,60,2,1,1,120000,2000,0,0,0,1,0,40.342964,-3.704819,2,127,22,7
21322,60,3,1,1,105000,1750,0,0,0,1,0,40.344359,-3.690945,0,20,6,3
21321,61,3,1,1,108000,1770,0,0,1,1,0,40.349463,-3.69962,1,94,18,4
21320,115,3,1,4,147000,1278,0,0,1,1,0,40.350405,-3.710584,2,127,22,7
21319,55,2,1,3,95000,1727,0,0,0,1,0,40.345561,-3.713176,2,127,22,7
21318,65,3,1,0,99500,1531,1,0,1,1,0,40.355858,-3.690361,0,101,16,7
21317,118,3,2,0,179000,1517,0,0,1,1,1,40.335608,-3.69916,2,127,22,7
21315,80,3,1,3,100000,1250,1,0,0,1,0,40.344809,-3.708117,2,127,22,7
21314,147,4,2,4,340000,2313,0,0,1,1,1,40.347453,-3.677655,0,34,6,4
21313,81,3,1,2,139500,1722,0,0,0,1,0,40.353798,-3.683045,0,34,6,4
21312,108,4,2,2,156000,1444,0,0,0,1,0,40.356615,-3.699313,1,94,18,4
21311,133,4,2,6,280000,2105,0,0,1,1,1,40.358813,-3.683127,0,101,16,7
21310,90,3,2,5,139000,1544,0,0,1,1,0,40.340808,-3.688274,0,20,6,3
21309,63,2,1,1,102000,1619,1,0,0,1,0,40.34125,-3.691214,0,20,6,3
21308,95,2,1,0,154500,1626,0,0,1,0,0,40.344828,-3.705805,2,127,22,7
21306,115,3,1,4,148000,1287,0,0,1,1,0,40.35039,-3.711376,2,127,22,7
21305,70,3,1,4,95000,1357,0,0,0,1,0,40.344062,-3.686003,0,20,6,3
21304,71,3,1,5,100000,1408,0,0,1,1,0,40.341377,-3.687787,0,20,6,3
21303,70,3,1,5,97000,1386,0,0,0,1,0,40.340354,-3.689137,0,20,6,3
21302,100,3,2,4,179000,1790,0,0,1,1,0,40.358917,-3.685164,0,101,16,7
21301,63,3,1,5,119000,1889,0,0,0,1,0,40.341532,-3.691493,0,20,6,3
21300,60,2,1,3,95000,1583,0,0,0,1,0,40.344129,-3.713216,2,127,22,7
21299,105,3,2,5,260000,2476,0,0,1,1,0,40.352963,-3.699682,1,94,18,4
21298,93,2,2,1,210000,2258,0,0,1,1,1,40.348121,-3.709256,2,127,22,7
21297,80,2,2,1,250000,3125,0,0,1,1,1,40.354657,-3.682826,0,34,6,4
21296,54,2,1,3,148000,2741,0,0,0,1,0,40.355531,-3.698361,1,94,18,4
21294,68,3,1,1,88000,1294,1,0,0,1,0,40.340972,-3.691918,0,20,6,3
21291,62,2,2,2,148000,2387,0,0,0,1,0,40.346071,-3.714861,2,127,22,7
21289,83,3,1,3,155000,1867,0,0,0,1,0,40.344698,-3.713022,2,127,22,7
21285,65,3,1,3,110000,1692,1,0,0,1,0,40.348756,-3.70892,2,127,22,7
21284,65,2,1,8,125000,1923,0,0,1,1,0,40.363668,-3.698195,1,94,18,4
21283,70,2,2,0,196000,2800,0,0,0,1,1,40.358772,-3.685088,0,101,16,7
21282,49,2,1,0,120000,2449,0,0,0,1,0,40.348218,-3.709936,2,127,22,7
21281,100,3,2,4,210000,2100,0,0,1,1,0,40.359153,-3.684711,0,101,16,7
21280,90,4,2,0,230000,2556,0,0,1,1,1,40.360393,-3.686526,0,101,16,7
21279,65,3,1,0,107583,1655,0,0,0,1,0,40.342039,-3.710742,2,127,22,7
21278,68,2,1,8,120000,1765,0,0,1,1,0,40.345035,-3.690474,0,20,6,3
21277,90,3,1,1,140000,1556,1,0,0,1,0,40.346026,-3.706552,2,127,22,7
21276,55,2,1,0,135000,2455,0,0,1,1,0,40.356949,-3.695481,1,94,18,4
21275,70,2,1,3,126000,1800,0,0,0,1,0,40.344226,-3.707068,2,127,22,7
21274,123,4,2,3,220000,1789,0,0,0,1,1,40.343887,-3.711166,2,127,22,7
21273,74,2,2,2,198000,2676,0,0,1,1,0,40.355054,-3.685634,0,101,16,7
21272,64,2,1,2,150000,2344,0,0,0,1,0,40.357007,-3.696254,1,94,18,4
21271,80,3,2,0,160000,2000,0,0,1,1,1,40.335608,-3.69916,2,127,22,7
21270,113,3,2,1,359900,3185,0,0,1,1,1,40.3567,-3.684329,0,101,16,7
21269,89,3,2,4,174000,1955,0,0,1,1,1,40.335402,-3.699154,2,127,22,7
21268,109,3,1,1,185000,1697,0,0,0,1,0,40.347821,-3.713565,2,127,22,7
21267,120,3,1,4,180000,1500,1,0,0,1,0,40.346401,-3.704476,2,127,22,7
21266,101,2,2,0,245000,2426,0,0,1,1,1,40.344604,-3.706945,2,127,22,7
21264,52,2,1,4,85000,1635,0,0,1,1,0,40.348143,-3.690767,0,101,16,7
21263,75,3,1,0,139900,1865,0,0,0,1,0,40.353351,-3.691294,0,101,16,7
21262,75,3,1,4,113000,1507,0,0,0,1,0,40.351646,-3.696196,1,94,18,4
21260,54,3,1,3,91957,1703,0,0,0,1,0,40.351709,-3.68882,0,101,16,7
21259,65,3,1,3,109900,1691,0,0,0,1,0,40.342351,-3.710469,2,127,22,7
21258,65,2,1,4,105000,1615,0,0,0,1,0,40.347186,-3.710888,2,127,22,7
21257,60,2,1,0,70000,1167,0,0,0,1,0,40.340386,-3.691727,0,20,6,3
21256,69,2,1,0,132000,1913,0,0,0,1,0,40.343037,-3.70897,2,127,22,7
21255,65,3,1,0,120000,1846,0,0,1,1,0,40.344359,-3.690945,0,20,6,3
21254,90,3,1,1,159000,1767,0,0,0,0,0,40.347966,-3.704799,2,127,22,7
21253,100,3,2,3,230000,2300,0,0,1,1,1,40.34649,-3.70301,2,127,22,7
21251,83,3,2,1,99900,1204,0,0,1,0,0,40.342886,-3.692305,0,20,6,3
21250,81,3,1,3,116100,1433,0,0,0,0,0,40.353243,-3.682057,0,34,6,4
21249,65,3,1,2,120000,1846,0,0,0,1,0,40.342327,-3.688011,0,20,6,3
21248,60,2,1,3,138000,2300,0,0,0,1,1,40.34386,-3.714814,2,127,22,7
21247,83,3,1,1,116675,1406,0,0,0,1,0,40.350854,-3.689641,0,101,16,7
21246,76,2,1,2,109491,1441,0,0,1,1,0,40.341441,-3.684808,0,20,6,3
21244,80,2,2,1,250000,3125,0,0,1,1,1,40.356056,-3.682489,0,34,6,4
21243,88,2,2,1,304000,3455,0,0,1,1,0,40.344604,-3.706945,2,127,22,7
21242,67,3,1,1,150000,2239,0,0,0,1,0,40.345403,-3.71402,2,127,22,7
21241,90,3,1,1,208000,2311,0,0,1,1,0,40.352438,-3.700765,1,94,18,4
21239,89,3,1,0,139000,1562,1,0,1,1,0,40.349299,-3.685857,0,101,16,7
21235,68,2,1,3,207000,3044,0,0,1,1,1,40.349412,-3.67827,0,34,6,4
21234,105,3,2,0,182260,1736,0,0,0,1,1,40.349193,-3.685748,0,101,16,7
21233,85,3,1,2,159000,1871,0,0,0,1,1,40.35252,-3.690667,0,101,16,7
21232,88,3,1,0,116000,1318,0,0,0,1,0,40.344703,-3.70509,2,127,22,7
21231,160,2,1,5,260000,1625,0,0,1,1,1,40.349047,-3.705053,2,127,22,7
21230,60,2,1,2,99000,1650,0,0,0,0,0,40.343943,-3.707597,2,127,22,7
21229,90,3,2,4,172000,1911,0,0,1,1,1,40.335608,-3.69916,2,127,22,7
21228,88,3,1,3,132260,1503,0,0,0,0,0,40.344698,-3.713022,2,127,22,7
21227,53,1,1,3,144000,2717,0,0,1,1,0,40.351709,-3.68882,0,101,16,7
21226,89,3,2,5,235000,2640,0,0,1,1,1,40.343867,-3.675063,0,34,6,4
21225,119,3,2,3,269000,2261,0,0,1,1,1,40.347473,-3.677021,0,34,6,4
21224,65,3,1,3,97000,1492,0,0,0,1,0,40.343386,-3.712518,2,127,22,7
21223,120,4,2,1,173000,1442,0,0,1,1,0,40.342508,-3.692132,0,20,6,3
21222,85,3,1,4,140200,1649,0,0,0,1,0,40.352073,-3.679616,0,34,6,4
21221,110,2,2,2,225000,2045,0,0,1,1,1,40.35664,-3.68138,0,34,6,4
21220,116,3,2,5,295000,2543,0,0,1,1,1,40.357991,-3.683431,0,101,16,7
21219,80,3,1,1,135000,1688,0,0,0,1,1,40.34411,-3.713845,2,127,22,7
21218,115,3,2,6,275000,2391,0,0,1,1,1,40.34106,-3.675291,0,34,6,4
21217,114,4,2,3,257000,2254,0,0,1,1,0,40.348539,-3.712045,2,127,22,7
21215,110,3,2,6,274999,2500,0,0,1,1,1,40.34106,-3.675291,0,34,6,4
21214,70,2,1,3,146750,2096,0,0,1,1,0,40.342287,-3.707867,2,127,22,7
21213,86,2,2,2,218000,2535,0,0,1,0,1,40.347473,-3.677021,0,34,6,4
21212,100,3,2,5,285000,2850,0,0,1,1,1,40.356483,-3.685466,0,101,16,7
21210,124,3,2,1,260000,2097,0,0,1,1,1,40.342348,-3.705477,2,127,22,7
21208,62,3,1,2,108000,1742,0,0,0,1,0,40.342327,-3.688011,0,20,6,3
21206,92,2,2,0,154500,1679,0,0,1,1,0,40.344828,-3.705805,2,127,22,7
21205,78,3,1,2,116050,1488,0,0,0,1,0,40.345155,-3.713699,2,127,22,7
21203,77,3,1,4,122000,1584,0,0,0,0,0,40.346903,-3.708985,2,127,22,7
21201,92,3,1,1,147000,1598,0,0,0,1,1,40.352347,-3.689743,0,101,16,7
21199,66,3,1,2,88000,1333,0,0,0,1,0,40.344359,-3.690945,0,20,6,3
21196,64,2,1,1,149999,2344,0,0,1,1,1,40.347162,-3.708182,2,127,22,7
21194,54,2,1,3,96600,1789,0,0,0,0,0,40.348745,-3.707753,2,127,22,7
21193,62,2,1,5,111113,1792,0,0,0,0,0,40.351999,-3.694377,1,94,18,4
21192,103,3,1,3,159000,1544,0,0,1,0,0,40.349406,-3.710518,2,127,22,7
21191,95,2,2,0,154500,1626,0,0,1,0,0,40.345101,-3.704696,2,127,22,7
21189,72,2,1,3,139000,1931,0,0,1,1,0,40.357024,-3.697098,1,94,18,4
21188,60,3,1,6,66000,1100,1,0,0,1,0,40.342327,-3.688011,0,20,6,3
21187,60,2,1,5,70000,1167,0,0,0,1,0,40.343593,-3.686298,0,20,6,3
21186,59,2,2,3,99000,1678,0,0,0,1,0,40.34685,-3.713426,2,127,22,7
21185,90,3,1,2,190000,2111,0,0,0,1,1,40.343924,-3.711262,2,127,22,7
21184,61,2,1,2,93000,1525,0,0,0,0,0,40.343968,-3.716581,2,127,22,7
21183,73,3,1,4,79900,1095,0,0,0,1,0,40.342327,-3.688011,0,20,6,3
21182,97,4,1,4,149000,1536,0,0,0,0,0,40.361526,-3.697122,1,94,18,4
21181,76,3,1,0,140000,1842,0,0,0,0,0,40.353398,-3.68154,0,34,6,4
21180,108,3,1,4,143900,1332,0,0,1,1,0,40.350405,-3.710584,2,127,22,7
21179,187,3,2,0,295000,1578,0,0,1,1,1,40.343619,-3.676578,0,34,6,4
21178,62,2,1,2,107000,1726,0,0,0,1,0,40.348979,-3.706028,2,127,22,7
21176,89,2,2,4,250000,2809,0,0,1,1,1,40.347473,-3.677021,0,34,6,4
21175,68,2,1,1,164000,2412,0,0,0,1,0,40.354798,-3.692027,0,101,16,7
21174,65,3,1,4,108000,1662,0,0,0,1,0,40.343593,-3.686298,0,20,6,3
21173,114,4,2,3,257000,2254,0,0,1,1,0,40.348395,-3.711662,2,127,22,7
21172,70,3,1,5,119000,1700,0,0,0,1,0,40.357628,-3.697167,1,94,18,4
21171,55,2,1,2,99900,1816,0,0,0,1,0,40.352073,-3.679616,0,34,6,4
21170,90,2,1,0,215000,2389,0,0,1,1,0,40.341583,-3.676471,0,34,6,4
21169,67,3,1,3,99000,1478,1,0,0,1,0,40.345986,-3.710399,2,127,22,7
21168,110,2,2,3,225000,2045,0,0,1,1,1,40.355636,-3.683208,0,34,6,4
21167,125,3,3,7,275000,2200,0,0,1,1,0,40.348472,-3.676354,0,34,6,4
21166,65,3,1,5,85000,1308,1,0,0,1,0,40.347602,-3.702282,2,127,22,7
21165,57,3,1,3,109000,1912,0,0,0,1,0,40.34155,-3.688185,0,20,6,3
21163,80,3,2,4,130000,1625,0,0,1,1,0,40.342327,-3.688011,0,20,6,3
21162,110,4,1,3,199000,1809,0,0,1,1,1,40.343497,-3.705948,2,127,22,7
21161,125,3,3,7,275000,2200,0,0,1,1,0,40.345045,-3.675174,0,34,6,4
21160,93,3,1,2,125000,1344,0,0,0,1,0,40.353313,-3.684673,0,101,16,7
21159,120,3,2,6,250000,2083,0,0,1,1,1,40.343883,-3.676643,0,34,6,4
21158,78,2,1,1,198500,2545,0,0,1,1,1,40.356048,-3.682015,0,34,6,4
21157,147,4,2,7,350000,2381,0,0,1,1,1,40.341583,-3.676471,0,34,6,4
21156,52,2,1,1,99900,1921,0,0,0,1,0,40.350173,-3.687048,0,101,16,7
21155,100,3,2,3,137260,1373,0,0,0,0,0,40.344102,-3.709804,2,127,22,7
21154,102,3,2,5,245000,2402,0,0,1,1,1,40.354792,-3.699311,1,94,18,4
21153,200,5,3,4,330000,1650,0,0,1,1,1,40.344086,-3.675485,0,34,6,4
21149,65,3,1,3,99000,1523,0,0,0,1,0,40.344588,-3.712261,2,127,22,7
21148,62,2,1,2,93000,1500,0,0,0,1,0,40.342327,-3.688011,0,20,6,3
21147,69,3,1,2,97000,1406,0,0,0,1,0,40.352281,-3.680845,0,34,6,4
21146,65,3,1,2,95000,1462,0,0,0,1,0,40.340007,-3.688495,0,20,6,3
21145,80,3,1,1,128000,1600,1,0,0,1,0,40.351765,-3.68413,0,101,16,7
21144,116,3,2,6,280000,2414,0,0,1,1,1,40.343619,-3.676578,0,34,6,4
21143,160,4,2,5,450000,2812,0,0,1,1,0,40.356048,-3.682015,0,34,6,4
21142,83,3,1,8,147000,1771,1,0,1,1,1,40.362597,-3.699531,1,94,18,4
21141,75,2,1,2,128000,1707,0,0,0,0,0,40.348979,-3.706028,2,127,22,7
21140,110,4,1,2,199000,1809,0,0,1,1,0,40.339209,-3.708948,2,127,22,7
21139,75,3,1,2,125000,1667,0,0,0,1,0,40.350173,-3.687048,0,101,16,7
21138,60,3,1,1,110000,1833,0,0,0,1,0,40.342327,-3.688011,0,20,6,3
21137,75,2,1,1,125000,1667,0,0,0,1,0,40.353058,-3.684768,0,101,16,7
21136,78,3,1,4,108300,1388,0,0,0,1,0,40.344794,-3.708075,2,127,22,7
21135,106,3,2,1,249500,2354,0,0,1,1,1,40.35029,-3.678795,0,34,6,4
21134,65,3,1,0,124000,1908,1,0,0,1,0,40.352779,-3.680717,0,34,6,4
21133,70,2,1,1,202000,2886,0,0,1,1,0,40.351709,-3.68882,0,101,16,7
21131,90,3,2,2,179000,1989,0,0,1,1,1,40.33385,-3.69932,2,127,22,7
21128,78,2,1,1,107900,1383,0,0,0,1,0,40.350173,-3.687048,0,101,16,7
21127,109,3,1,1,139000,1275,0,0,1,1,0,40.350405,-3.710584,2,127,22,7
21126,100,3,1,1,184000,1840,0,0,0,1,0,40.348992,-3.6892,0,101,16,7
21125,125,4,2,0,175000,1400,0,0,1,1,0,40.350728,-3.697965,1,94,18,4
21124,50,2,1,0,99000,1980,0,0,0,1,0,40.352281,-3.680845,0,34,6,4
21123,70,3,1,3,99000,1414,0,0,0,1,0,40.344588,-3.712261,2,127,22,7
21122,56,3,1,1,78000,1393,0,0,0,1,0,40.344359,-3.690945,0,20,6,3
21121,60,2,1,1,68260,1138,0,0,0,1,0,40.342327,-3.688011,0,20,6,3
21120,98,2,2,4,257000,2622,0,0,1,1,1,40.355564,-3.687558,0,101,16,7
21119,104,3,2,1,155000,1490,1,0,1,1,0,40.352096,-3.679934,0,34,6,4
21118,125,3,2,1,210000,1680,0,0,1,1,1,40.359932,-3.689129,0,101,16,7
21117,133,3,3,3,239000,1797,0,0,1,1,1,40.341583,-3.676471,0,34,6,4
21116,114,3,2,3,175000,1535,0,0,1,1,1,40.361439,-3.689053,0,101,16,7
21115,90,4,1,0,165000,1833,0,0,1,1,0,40.354584,-3.695312,1,94,18,4
21114,124,3,2,3,245000,1976,0,0,1,1,1,40.355636,-3.683208,0,34,6,4
21113,75,3,1,2,136000,1813,0,0,0,1,0,40.350854,-3.689641,0,101,16,7
21112,70,3,1,3,109000,1557,0,0,0,1,0,40.348979,-3.706028,2,127,22,7
21111,162,4,2,4,345000,2130,0,0,1,1,1,40.348321,-3.677893,0,34,6,4
21110,108,3,2,3,195000,1806,0,0,1,1,1,40.358176,-3.691254,0,101,16,7
21109,78,3,1,0,130700,1676,0,0,0,1,0,40.361526,-3.697122,1,94,18,4
21108,60,1,1,0,123000,2050,0,0,1,1,0,40.363191,-3.698607,1,94,18,4
21107,63,1,1,2,106900,1697,0,0,1,1,0,40.346355,-3.705278,2,127,22,7
21106,75,3,1,0,140000,1867,0,0,1,1,0,40.357024,-3.697098,1,94,18,4
21105,47,1,1,5,139000,2957,0,0,1,1,1,40.343085,-3.703988,2,127,22,7
21104,67,1,1,2,104000,1552,1,0,0,1,0,40.355531,-3.698361,1,94,18,4
21103,80,4,1,2,165000,2062,0,0,0,1,0,40.347187,-3.708712,2,127,22,7
21102,100,3,1,4,178000,1780,0,0,0,1,0,40.360411,-3.699104,1,94,18,4
21101,49,2,1,0,145000,2959,0,0,1,1,0,40.354798,-3.692027,0,101,16,7
21099,85,2,2,1,185000,2176,0,1,1,1,1,40.33989,-3.67918,0,34,6,4
21098,106,3,2,1,245000,2311,0,1,1,1,1,40.33989,-3.67918,0,34,6,4
21097,70,3,1,2,108000,1543,0,0,0,1,0,40.342327,-3.688011,0,20,6,3
21096,134,4,2,2,292900,2186,0,1,1,1,1,40.350106,-3.704889,2,127,22,7
21095,107,3,2,0,291000,2720,0,1,1,1,1,40.34719,-3.70438,2,127,22,7
21094,52,1,1,1,124000,2385,0,1,1,1,1,40.34719,-3.70438,2,127,22,7
21091,72,2,2,1,170000,2361,0,1,1,1,1,40.34719,-3.70438,2,127,22,7
21090,99,3,2,1,229000,2313,0,0,1,1,0,40.356483,-3.685466,0,101,16,7
21089,112,3,2,3,299000,2670,0,0,1,1,1,40.349551,-3.678005,0,34,6,4
21088,144,4,2,2,268000,1861,0,0,1,1,1,40.355952,-3.681969,0,34,6,4
21086,77,3,2,1,199306,2588,0,1,1,1,1,40.355715,-3.702369,1,94,18,4
21085,103,3,2,3,235293,2284,0,1,1,1,0,40.33808,-3.679093,0,34,6,4
21084,105,2,2,5,232695,2216,0,1,1,1,0,40.33808,-3.679093,0,34,6,4
21083,105,3,2,5,235815,2246,0,1,1,1,0,40.33808,-3.679093,0,34,6,4
21082,106,3,2,1,250356,2362,0,1,1,1,0,40.33808,-3.679093,0,34,6,4
21081,105,3,2,6,235305,2241,0,1,1,1,0,40.33808,-3.679093,0,34,6,4
21080,105,3,2,3,234990,2238,0,1,1,1,0,40.33808,-3.679093,0,34,6,4
21079,103,3,2,2,235815,2289,0,1,1,1,0,40.33808,-3.679093,0,34,6,4
21078,103,3,2,4,236227,2293,0,1,1,1,0,40.33808,-3.679093,0,34,6,4
21077,105,3,2,4,234990,2238,0,1,1,1,0,40.33808,-3.679093,0,34,6,4
21076,103,3,2,4,235293,2284,0,1,1,1,0,40.33808,-3.679093,0,34,6,4
21075,114,3,2,3,253291,2222,0,1,1,1,0,40.33808,-3.679093,0,34,6,4
21074,103,3,2,2,235172,2283,0,1,1,1,0,40.33808,-3.679093,0,34,6,4
21073,106,3,2,2,252891,2386,0,1,1,1,0,40.33808,-3.679093,0,34,6,4
21072,105,3,2,1,236154,2249,0,1,1,1,0,40.33808,-3.679093,0,34,6,4
21071,103,3,2,1,236227,2293,0,1,1,1,0,40.33808,-3.679093,0,34,6,4
21070,98,2,2,5,228208,2329,0,1,1,1,0,40.33808,-3.679093,0,34,6,4
21069,105,3,2,2,235402,2242,0,1,1,1,0,40.33808,-3.679093,0,34,6,4
21068,111,3,2,4,285900,2576,0,1,1,0,0,40.348125,-3.702882,2,127,22,7
21067,88,3,2,5,270800,3077,0,1,1,0,0,40.348125,-3.702882,2,127,22,7
21066,91,3,2,4,271200,2980,0,1,1,0,0,40.348125,-3.702882,2,127,22,7
21065,98,3,2,3,264000,2694,0,1,1,0,0,40.348125,-3.702882,2,127,22,7
21064,98,3,2,2,257700,2630,0,1,1,0,0,40.348125,-3.702882,2,127,22,7
21063,98,3,2,1,248300,2534,0,1,1,0,0,40.348125,-3.702882,2,127,22,7
21062,113,4,2,1,290400,2570,0,1,1,0,0,40.348125,-3.702882,2,127,22,7
21061,115,4,2,1,292200,2541,0,1,1,0,0,40.348125,-3.702882,2,127,22,7
21060,95,3,2,5,261100,2748,0,1,1,0,0,40.348125,-3.702882,2,127,22,7
21059,98,3,2,4,258300,2636,0,1,1,0,0,40.348125,-3.702882,2,127,22,7
21058,60,2,1,0,130000,2167,0,0,0,1,0,40.342888,-3.691711,0,20,6,3
21057,130,2,1,3,215000,1654,0,0,0,1,1,40.343493,-3.708781,2,127,22,7
21056,70,3,1,7,129000,1843,0,0,1,1,0,40.355366,-3.689721,0,101,16,7
21055,76,3,2,1,196541,2586,0,1,1,1,1,40.355715,-3.702369,1,94,18,4
21053,63,3,1,1,69900,1110,0,0,0,1,0,40.342327,-3.688011,0,20,6,3
21052,51,3,1,3,115000,2255,0,0,0,1,0,40.347055,-3.710325,2,127,22,7
21051,90,2,1,4,139000,1544,1,0,0,1,0,40.348979,-3.706028,2,127,22,7
21050,55,2,1,0,109000,1982,0,0,0,1,0,40.350513,-3.68781,0,101,16,7
21049,73,3,1,0,115000,1575,0,0,0,1,0,40.351646,-3.696196,1,94,18,4
21048,58,2,1,4,108300,1867,0,0,0,0,0,40.344809,-3.708117,2,127,22,7
21047,82,3,1,2,163000,1988,0,0,1,1,0,40.354584,-3.695312,1,94,18,4
21046,95,3,1,1,177000,1863,0,0,0,1,0,40.346355,-3.705278,2,127,22,7
21045,97,4,1,1,160000,1649,0,0,0,1,0,40.351319,-3.690262,0,101,16,7
21044,65,2,1,2,126000,1938,0,0,0,0,0,40.348469,-3.688701,0,101,16,7
21043,56,3,1,1,95000,1696,0,0,0,0,0,40.354038,-3.681361,0,34,6,4
21042,122,3,2,3,205000,1680,0,0,1,1,1,40.343483,-3.671432,0,34,6,4
21041,50,2,1,3,105000,2100,0,0,0,1,0,40.350513,-3.68781,0,101,16,7
21040,109,4,2,4,149000,1367,0,0,1,1,0,40.350133,-3.690461,0,101,16,7
21039,85,4,2,2,155000,1824,0,0,0,1,0,40.351709,-3.68882,0,101,16,7
21038,122,3,2,1,280000,2295,0,0,1,1,1,40.355564,-3.687558,0,101,16,7
21037,56,3,1,1,89000,1589,0,0,0,1,0,40.354589,-3.681125,0,34,6,4
21034,110,3,2,6,240000,2182,0,0,1,1,1,40.345045,-3.675174,0,34,6,4
21033,100,3,2,1,205000,2050,0,1,1,1,1,40.33989,-3.67918,0,34,6,4
21032,68,2,1,1,104000,1529,0,0,0,1,0,40.350124,-3.686907,0,101,16,7
21031,92,3,1,1,136000,1478,0,0,0,1,0,40.345542,-3.715551,2,127,22,7
21030,56,3,1,5,100000,1786,0,0,0,1,0,40.354038,-3.681361,0,34,6,4
21029,60,2,1,3,135000,2250,0,0,0,1,1,40.344698,-3.713022,2,127,22,7
21028,64,2,1,3,112000,1750,0,0,0,1,0,40.348633,-3.690875,0,101,16,7
21025,72,3,1,0,93556,1299,1,0,0,1,0,40.349825,-3.690364,0,101,16,7
21024,90,3,2,3,234990,2611,0,0,1,1,1,40.338899,-3.677294,0,34,6,4
