,id,sq_mt_built,n_rooms,n_bathrooms,floor,buy_price,buy_price_by_area,is_renewal_needed,is_new_development,has_lift,is_exterior,has_parking,coordinates
10134,11608,103.0,2,2.0,1,430000,4175,False,False,True,True,True,"{'lat': 40.4968616, 'lng': -3.6523913}"
10135,11607,108.0,2,2.0,2,450000,4167,False,False,True,True,True,"{'lat': 40.4858056, 'lng': -3.6693366}"
10136,11606,120.0,3,2.0,6,319000,2658,False,False,True,True,True,"{'lat': 40.487862, 'lng': -3.6624538}"
10137,11605,70.0,4,1.0,,330000,4714,True,False,,,True,"{'lat': 40.4777095, 'lng': -3.6281739}"
10138,11604,112.0,3,2.0,2,495000,4420,False,False,True,True,True,"{'lat': 40.5001199, 'lng': -3.655106999999999}"
10139,11603,140.0,4,2.0,8,360000,2571,True,False,True,True,False,"{'lat': 40.4697252, 'lng': -3.6519612}"
10140,11602,92.0,3,1.0,4,260000,2826,False,False,True,True,False,"{'lat': 40.4791949, 'lng': -3.6586582}"
10142,11600,80.0,2,1.0,9,245000,3062,False,False,True,True,False,"{'lat': 40.4710751, 'lng': -3.6462847}"
10143,11599,120.0,3,2.0,4,530000,4417,False,False,True,True,True,"{'lat': 40.49366879999999, 'lng': -3.6528873}"
10144,11598,175.0,4,2.0,6,795000,4543,False,False,True,True,True,"{'lat': 40.4957, 'lng': -3.65819}"
10145,11597,107.0,3,1.0,Bajo,300000,2804,False,False,True,True,False,"{'lat': 40.4602508, 'lng': -3.6458616}"
10146,11596,72.0,3,1.0,4,179500,2493,False,False,False,True,False,"{'lat': 40.4712346, 'lng': -3.649054699999999}"
10147,11595,84.0,2,2.0,Bajo,400000,4762,True,False,True,True,False,"{'lat': 40.468136, 'lng': -3.662671599999999}"
10148,11594,92.0,3,1.0,4,295000,3207,False,False,True,True,False,"{'lat': 40.4649324, 'lng': -3.6350633}"
10149,11593,80.0,1,1.0,4,240000,3000,False,False,True,True,True,"{'lat': 40.4886203, 'lng': -3.6704969}"
10150,11592,185.0,5,3.0,,800000,4324,False,False,,,False,"{'lat': 40.4709967, 'lng': -3.6620162}"
10151,11591,65.0,3,1.0,1,195000,3000,False,False,True,True,False,"{'lat': 40.46715349999999, 'lng': -3.6540181}"
10152,11590,71.0,3,1.0,5,185600,2614,False,,,,False,"{'lat': 40.4755438, 'lng': -3.6576991}"
10153,11589,142.0,3,2.0,1,558000,3930,False,False,True,True,True,"{'lat': 40.4869164, 'lng': -3.6560746}"
10154,11588,128.0,3,2.0,3,475000,3711,False,False,True,True,True,"{'lat': 40.4799988, 'lng': -3.6629717}"
10155,11587,72.0,2,1.0,3,230000,3194,False,False,False,True,False,"{'lat': 40.4714719, 'lng': -3.6483576}"
10156,11586,40.0,0,1.0,1,164680,4117,False,False,True,True,True,"{'lat': 40.46328949999999, 'lng': -3.6489528}"
10157,11585,115.0,3,2.0,9,333000,2896,False,False,True,True,True,"{'lat': 40.4886798, 'lng': -3.6682224}"
10159,11583,139.0,3,2.0,3,695000,5000,False,False,True,True,True,"{'lat': 40.45043310000001, 'lng': -3.6432882}"
10160,11582,200.0,4,2.0,,920000,4600,False,False,,,False,"{'lat': 40.4598128, 'lng': -3.6553059}"
10161,11581,114.0,3,2.0,8,310000,2719,True,False,True,True,True,"{'lat': 40.4888018, 'lng': -3.667537}"
10163,11579,116.0,3,1.0,Entreplanta exterior,310000,2672,False,False,True,True,True,"{'lat': 40.4601883, 'lng': -3.6445478}"
10164,11578,97.0,2,2.0,5,580000,5979,True,False,True,True,True,"{'lat': 40.4555941, 'lng': -3.6180578}"
10165,11577,135.0,3,2.0,3,570000,4222,False,False,True,True,True,"{'lat': 40.4969588, 'lng': -3.6167416}"
10166,11576,108.0,0,1.0,1,198000,1833,False,False,True,True,True,"{'lat': 40.4857014, 'lng': -3.6654236}"
10167,11575,285.0,4,4.0,2,1814000,6365,False,False,True,True,True,"{'lat': 40.4567024, 'lng': -3.6402797}"
10168,11574,282.0,5,4.0,5,905000,3209,False,False,True,True,True,"{'lat': 40.4695533, 'lng': -3.6613192}"
10169,11573,35.0,1,1.0,Bajo,138000,3943,False,False,False,False,False,"{'lat': 40.4598289, 'lng': -3.6495369}"
10170,11572,235.0,4,3.0,6,730000,3106,False,False,True,True,True,"{'lat': 40.4507976, 'lng': -3.615140299999999}"
10172,11570,55.0,1,1.0,1,293000,5327,False,False,True,True,False,"{'lat': 40.4852904, 'lng': -3.6677903}"
10174,11568,40.0,1,1.0,Bajo,94000,2350,False,False,False,True,False,"{'lat': 40.4703015, 'lng': -3.6453106}"
10175,11567,59.0,3,1.0,4,142200,2410,False,,False,,False,"{'lat': 40.4760579, 'lng': -3.6378697}"
10177,11565,110.0,3,2.0,1,415000,3773,False,False,True,True,True,"{'lat': 40.4952804, 'lng': -3.654815}"
10178,11564,59.0,3,1.0,4,158000,2678,True,False,False,True,False,"{'lat': 40.4760579, 'lng': -3.6378697}"
10179,11563,58.0,2,1.0,Bajo,195000,3362,False,False,True,True,False,"{'lat': 40.4671094, 'lng': -3.637479099999999}"
10181,11561,115.0,3,1.0,1,279000,2426,False,,,,False,"{'lat': 40.46189589999999, 'lng': -3.643726199999999}"
10186,11556,58.0,2,1.0,Bajo,155000,2672,False,False,True,True,False,"{'lat': 40.4661106, 'lng': -3.6400559}"
10189,11553,144.0,3,3.0,5,725000,5035,False,False,True,True,True,"{'lat': 40.4529044, 'lng': -3.6163188}"
10190,11552,102.0,2,2.0,Bajo,466800,4576,False,False,True,True,False,"{'lat': 40.4928389, 'lng': -3.6609894}"
10191,11551,74.0,2,1.0,3,319000,4311,False,False,True,True,False,"{'lat': 40.4682986, 'lng': -3.6623342}"
10193,11549,87.0,3,2.0,3,240000,2759,True,False,True,True,False,"{'lat': 40.4776722, 'lng': -3.6465985}"
10194,11548,218.0,4,3.0,5,675000,3096,False,False,True,True,True,"{'lat': 40.4515479, 'lng': -3.616014}"
10195,11547,135.0,3,2.0,2,675000,5000,False,False,True,True,True,"{'lat': 40.4955212, 'lng': -3.6535759}"
10197,11545,120.0,3,2.0,3,438000,3650,False,False,True,True,True,"{'lat': 40.4717339, 'lng': -3.6436516}"
10198,11544,65.0,2,1.0,,340000,5231,True,False,,,False,"{'lat': 40.468881, 'lng': -3.6495212}"
10199,11543,235.0,3,2.0,2,720000,3064,False,False,True,True,True,"{'lat': 40.4524778, 'lng': -3.6160559}"
10200,11542,370.0,6,4.0,,795000,2149,False,False,,,True,"{'lat': 40.477058, 'lng': -3.6282008}"
10201,11541,48.0,2,1.0,Entreplanta exterior,155000,3229,False,False,False,True,False,"{'lat': 40.4661096, 'lng': -3.6310529}"
10202,11540,55.0,2,1.0,3,148000,2691,False,False,True,True,False,"{'lat': 40.47984659999999, 'lng': -3.6586376}"
10203,11539,71.0,3,1.0,3,181000,2549,True,False,False,True,False,"{'lat': 40.4737605, 'lng': -3.6539677}"
10204,11538,130.0,1,2.0,,415000,3192,False,,,,False,"{'lat': 40.482641, 'lng': -3.6163346}"
10206,11536,115.0,4,2.0,3,185000,1609,False,False,True,True,False,"{'lat': 40.4811846, 'lng': -3.6584225}"
10207,11535,85.0,3,1.0,3,240000,2824,False,False,True,True,False,"{'lat': 40.4743845, 'lng': -3.6488928}"
10208,11534,38.0,0,1.0,Bajo,102000,2684,True,False,False,True,False,"{'lat': 40.4703015, 'lng': -3.6453106}"
10210,11532,447.0,4,4.0,,1450000,3244,True,False,,,True,"{'lat': 40.45043310000001, 'lng': -3.6432882}"
10211,11531,130.0,0,1.0,2,400000,3077,False,False,True,True,True,"{'lat': 40.5069836, 'lng': -3.6552459}"
10212,11530,55.0,2,1.0,Bajo,169000,3073,True,False,False,True,False,"{'lat': 40.4717081, 'lng': -3.650396}"
10213,11529,80.0,3,1.0,2,270000,3375,False,False,True,True,False,"{'lat': 40.47880019999999, 'lng': -3.645214799999999}"
10214,11528,170.0,3,3.0,4,760000,4471,False,False,True,True,True,"{'lat': 40.4589525, 'lng': -3.626671}"
10215,11527,130.0,4,2.0,4,380000,2923,False,False,True,True,True,"{'lat': 40.4847468, 'lng': -3.6538836}"
10216,11526,95.0,2,2.0,2,395000,4158,False,False,True,True,True,"{'lat': 40.4872722, 'lng': -3.6468945}"
10218,11524,125.0,3,2.0,,455000,3640,False,False,,,True,"{'lat': 40.477128, 'lng': -3.660284099999999}"
10219,11523,51.0,2,1.0,4,155000,3039,True,False,False,True,False,"{'lat': 40.4601872, 'lng': -3.6507881}"
10220,11522,250.0,4,3.0,8,1350000,5400,False,False,True,True,True,"{'lat': 40.46701669999999, 'lng': -3.658032}"
10221,11521,83.0,3,1.0,3,220000,2651,False,False,False,True,False,"{'lat': 40.4722845, 'lng': -3.634657499999999}"
10222,11520,60.0,1,1.0,1,234000,3900,False,False,True,True,False,"{'lat': 40.46328949999999, 'lng': -3.6489528}"
10223,11519,56.0,0,1.0,3,250000,4464,False,False,True,True,True,"{'lat': 40.5065767, 'lng': -3.6563432}"
10224,11518,89.0,3,2.0,7,249000,2798,False,False,True,True,False,"{'lat': 40.4714421, 'lng': -3.6497693}"
10225,11517,85.0,2,1.0,4,370000,4353,False,False,True,True,True,"{'lat': 40.46282009999999, 'lng': -3.632807}"
10228,11514,116.0,3,1.0,4,330000,2845,False,False,True,True,False,"{'lat': 40.4595619, 'lng': -3.6458511}"
10230,11512,138.0,2,2.0,4,550000,3986,False,False,True,True,True,"{'lat': 40.45043310000001, 'lng': -3.6432882}"
10232,11510,100.0,1,1.0,,199000,1990,False,False,False,,False,"{'lat': 40.4681634, 'lng': -3.6505242}"
10234,11508,140.0,3,2.0,2,500000,3571,False,False,True,True,True,"{'lat': 40.4944307, 'lng': -3.6536866}"
10235,11507,450.0,5,6.0,,2150000,4778,False,False,,,True,"{'lat': 40.4593894, 'lng': -3.6274802}"
10236,11506,96.0,2,2.0,8,450000,4688,False,False,True,True,True,"{'lat': 40.48604530000001, 'lng': -3.670286}"
10237,11505,74.0,2,1.0,4,169500,2291,False,False,False,True,False,"{'lat': 40.4769841, 'lng': -3.660491}"
10238,11504,80.0,3,1.0,5,313500,3919,False,False,True,False,False,"{'lat': 40.4767075, 'lng': -3.6434499}"
10239,11503,120.0,2,2.0,2,510000,4250,False,False,True,True,True,"{'lat': 40.499363, 'lng': -3.6530014}"
10240,11502,100.0,2,1.0,1,439000,4390,False,False,True,True,True,"{'lat': 40.4681041, 'lng': -3.6396551}"
10241,11501,170.0,4,3.0,4,799000,4700,False,False,True,True,True,"{'lat': 40.46701669999999, 'lng': -3.658032}"
10242,11500,45.0,0,1.0,8,265000,5889,False,False,True,True,True,"{'lat': 40.4852904, 'lng': -3.6677903}"
10243,11499,112.0,2,2.0,5,375000,3348,False,False,True,True,False,"{'lat': 40.49395, 'lng': -3.65973}"
10244,11498,65.0,2,1.0,4,145000,2231,False,False,False,True,False,"{'lat': 40.4716981, 'lng': -3.653159999999999}"
10245,11497,55.0,2,1.0,Bajo,150000,2727,False,False,True,True,False,"{'lat': 40.47984659999999, 'lng': -3.6586376}"
10247,11495,74.0,3,1.0,4,158000,2135,True,False,False,True,False,"{'lat': 40.4760579, 'lng': -3.6378697}"
10248,11494,221.0,7,3.0,,850000,3846,True,False,,,True,"{'lat': 40.4741497, 'lng': -3.6536107}"
10251,11491,412.0,4,3.0,,2450000,5947,False,False,,,True,"{'lat': 40.45043310000001, 'lng': -3.6432882}"
10252,11490,100.0,3,2.0,,315000,3150,True,False,,,False,"{'lat': 40.4753351, 'lng': -3.6588879}"
10253,11489,55.0,1,1.0,3,234000,4255,False,False,True,True,False,"{'lat': 40.4650097, 'lng': -3.6488505}"
10254,11488,72.0,0,1.0,2,285000,3958,False,False,True,True,True,"{'lat': 40.50736, 'lng': -3.65467}"
10255,11487,230.0,4,3.0,3,630000,2739,False,False,True,True,True,"{'lat': 40.45093139999999, 'lng': -3.6171499}"
10256,11486,67.0,0,1.0,2,254000,3791,False,False,True,True,True,"{'lat': 40.5072579, 'lng': -3.6554922}"
10257,11485,68.0,2,1.0,1,222000,3265,False,False,False,True,False,"{'lat': 40.4663339, 'lng': -3.6530437}"
10258,11484,64.0,4,1.0,,450000,7031,False,False,,,False,"{'lat': 40.4592542, 'lng': -3.6543419}"
10259,11483,140.0,4,3.0,3,795000,5679,False,False,True,True,True,"{'lat': 40.4530857, 'lng': -3.6504623}"
10260,11482,85.0,3,2.0,5,285000,3353,False,False,True,True,False,"{'lat': 40.4765199, 'lng': -3.6398704}"
10261,11481,200.0,4,3.0,,750000,3750,False,False,,,True,"{'lat': 40.4706188, 'lng': -3.6619474}"
10262,11480,118.0,1,2.0,4,553000,4686,False,False,True,True,True,"{'lat': 40.4635578, 'lng': -3.6377325}"
10263,11479,80.0,1,1.0,3,281000,3512,False,False,True,True,False,"{'lat': 40.4791093, 'lng': -3.6313247}"
10264,11478,115.0,3,2.0,7,285000,2478,False,False,True,True,False,"{'lat': 40.4891267, 'lng': -3.6607402}"
10265,11477,120.0,2,2.0,4,600000,5000,False,False,True,True,False,"{'lat': 40.4576844, 'lng': -3.6259596}"
10266,11476,130.0,2,2.0,Bajo,289900,2230,False,False,True,True,True,"{'lat': 40.4857014, 'lng': -3.6654236}"
10267,11475,85.0,3,1.0,6,280000,3294,False,False,True,True,False,"{'lat': 40.4682175, 'lng': -3.65433}"
10268,11474,50.0,0,1.0,Bajo,235000,4700,False,False,False,True,False,"{'lat': 40.4561426, 'lng': -3.6461263}"
10269,11473,99.0,2,2.0,3,500000,5051,False,False,True,True,True,"{'lat': 40.4582766, 'lng': -3.623019599999999}"
10270,11472,379.0,5,5.0,,829000,2187,True,False,,,True,"{'lat': 40.45259679999999, 'lng': -3.6101324}"
10271,11471,135.0,4,2.0,5,595000,4407,False,False,True,True,True,"{'lat': 40.4982376, 'lng': -3.6538878}"
10272,11470,60.0,0,2.0,4,200000,3333,False,False,True,True,True,"{'lat': 40.4867801, 'lng': -3.6658889}"
10273,11469,90.0,2,1.0,4,240000,2667,False,False,True,True,False,"{'lat': 40.477791, 'lng': -3.6594127}"
10278,11464,55.0,1,1.0,Bajo,215500,3918,False,False,True,True,False,"{'lat': 40.4641826, 'lng': -3.6320196}"
10279,11463,139.0,3,2.0,5,589000,4237,False,False,True,True,True,"{'lat': 40.4980473, 'lng': -3.6178552}"
10280,11462,94.0,3,2.0,5,299500,3186,False,False,True,True,False,"{'lat': 40.47095849999999, 'lng': -3.6503221}"
10281,11461,90.0,3,1.0,6,326000,3622,True,False,True,True,False,"{'lat': 40.4644979, 'lng': -3.6292657}"
10282,11460,120.0,3,1.0,7,340000,2833,False,False,True,True,False,"{'lat': 40.4594904, 'lng': -3.645583099999999}"
10283,11459,95.0,2,2.0,5,472000,4968,False,False,True,True,True,"{'lat': 40.482641, 'lng': -3.6163346}"
10284,11458,107.0,3,2.0,4,530000,4953,False,False,True,True,True,"{'lat': 40.482641, 'lng': -3.6163346}"
10285,11457,110.0,3,2.0,1,390000,3545,False,False,True,True,True,"{'lat': 40.48866599999999, 'lng': -3.649591199999999}"
10286,11456,141.0,4,2.0,7,690000,4894,False,False,True,True,True,"{'lat': 40.46308459999999, 'lng': -3.6593053}"
10288,11454,90.0,3,1.0,5,240000,2667,False,False,False,True,False,"{'lat': 40.468891, 'lng': -3.6526752}"
10289,11453,130.0,3,2.0,4,570000,4385,False,False,True,True,True,"{'lat': 40.482641, 'lng': -3.6163346}"
10290,11452,120.0,3,2.0,2,460000,3833,False,False,True,True,True,"{'lat': 40.4950543, 'lng': -3.6504833}"
10291,11451,415.0,6,4.0,,1070000,2578,True,False,,,True,"{'lat': 40.4521172, 'lng': -3.609632}"
10292,11450,42.0,0,1.0,3,280000,6667,False,False,True,True,True,"{'lat': 40.4952804, 'lng': -3.654815}"
10293,11449,50.0,0,1.0,Bajo,203000,4060,True,False,True,True,True,"{'lat': 40.4561426, 'lng': -3.6461263}"
10295,11447,72.0,3,1.0,,214000,2972,False,False,False,,False,"{'lat': 40.4658234, 'lng': -3.6325504}"
10296,11446,72.0,3,1.0,2,181000,2514,False,False,True,True,False,"{'lat': 40.470467, 'lng': -3.6498287}"
10297,11445,225.0,5,3.0,,585000,2600,False,False,,,False,"{'lat': 40.482641, 'lng': -3.6163346}"
10299,11443,65.0,1,1.0,1,182000,2800,False,False,True,True,False,"{'lat': 40.4636856, 'lng': -3.651353299999999}"
10300,11442,87.0,2,2.0,2,298000,3425,False,False,True,True,False,"{'lat': 40.4580882, 'lng': -3.6483993}"
10302,11440,141.0,4,2.0,7,690000,4894,False,False,True,True,True,"{'lat': 40.464224, 'lng': -3.6588497}"
10303,11439,68.0,1,1.0,1,356000,5235,False,,True,True,False,"{'lat': 40.4855595, 'lng': -3.6675833}"
10304,11438,70.0,3,1.0,1,210000,3000,False,False,True,True,False,"{'lat': 40.4755099, 'lng': -3.6494067}"
10305,11437,100.0,1,1.0,7,349000,3490,False,False,True,True,True,"{'lat': 40.4862938, 'lng': -3.6557233}"
10306,11436,87.0,2,1.0,5,169900,1953,False,False,True,True,False,"{'lat': 40.4811846, 'lng': -3.6584225}"
10307,11435,100.0,4,2.0,4,295000,2950,False,False,True,True,False,"{'lat': 40.4765284, 'lng': -3.6594248}"
10308,11434,55.0,2,1.0,5,195000,3545,False,False,True,True,False,"{'lat': 40.4743845, 'lng': -3.6488928}"
10313,11429,74.0,3,1.0,4,200000,2703,False,False,True,True,False,"{'lat': 40.4708306, 'lng': -3.6495221}"
10314,11428,38.0,1,1.0,Bajo,102000,2684,False,False,False,True,False,"{'lat': 40.4703015, 'lng': -3.6453106}"
10315,11427,390.0,4,4.0,,990000,2538,False,False,,,True,"{'lat': 40.451555, 'lng': -3.6074183}"
10316,11426,388.0,4,4.0,,899000,2317,False,False,,,True,"{'lat': 40.4506607, 'lng': -3.6112832}"
10317,11425,447.0,5,4.0,,1450000,3244,True,False,,,False,"{'lat': 40.45043310000001, 'lng': -3.6432882}"
10319,11423,104.0,2,2.0,1,449000,4317,False,False,True,True,True,"{'lat': 40.457071, 'lng': -3.625840999999999}"
10320,11422,58.0,1,1.0,2,235000,4052,False,False,True,True,True,"{'lat': 40.4650083, 'lng': -3.6494914}"
10321,11421,47.0,1,1.0,6,155000,3298,False,False,True,True,False,"{'lat': 40.4786863, 'lng': -3.6440096}"
10322,11420,114.0,4,2.0,Bajo,265000,2325,True,False,True,True,False,"{'lat': 40.4747635, 'lng': -3.6515536}"
10323,11419,72.0,3,1.0,4,214000,2972,False,False,True,True,False,"{'lat': 40.4658234, 'lng': -3.6325504}"
10324,11418,95.0,2,2.0,5,425000,4474,False,False,True,True,True,"{'lat': 40.4886585, 'lng': -3.6572986}"
10325,11417,107.0,2,2.0,1,420000,3925,False,False,True,True,True,"{'lat': 40.4534973, 'lng': -3.6200808}"
10326,11416,200.0,6,3.0,,850000,4250,False,False,,,True,"{'lat': 40.4703008, 'lng': -3.6641912}"
10327,11415,95.0,2,2.0,2,495000,5211,False,False,True,True,True,"{'lat': 40.4533686, 'lng': -3.6230863}"
10328,11414,114.0,2,2.0,1,450000,3947,False,False,True,,False,"{'lat': 40.4576844, 'lng': -3.6259596}"
10329,11413,76.0,3,1.0,1,170000,2237,True,False,True,True,False,"{'lat': 40.4715898, 'lng': -3.6552257}"
10330,11412,100.0,3,1.0,2,255000,2550,True,False,True,True,False,"{'lat': 40.4768283, 'lng': -3.6429347}"
10333,11409,70.0,3,1.0,Bajo,248000,3543,False,False,False,True,False,"{'lat': 40.4774566, 'lng': -3.663507}"
10334,11408,96.0,3,2.0,4,330000,3438,False,False,True,True,True,"{'lat': 40.4771599, 'lng': -3.6478383}"
10335,11407,60.0,1,1.0,Bajo,240000,4000,False,False,True,True,True,"{'lat': 40.4650083, 'lng': -3.6494914}"
10336,11406,70.0,1,1.0,1,410000,5857,False,False,True,True,True,"{'lat': 40.4596504, 'lng': -3.6277957}"
10337,11405,112.0,2,2.0,1,345000,3080,False,False,True,True,False,"{'lat': 40.4627118, 'lng': -3.644162}"
10338,11404,600.0,6,6.0,,1850000,3083,False,False,,,True,"{'lat': 40.45043310000001, 'lng': -3.6432882}"
10339,11403,88.0,3,1.0,4,158000,1795,True,False,False,True,False,"{'lat': 40.475753, 'lng': -3.6369433}"
10340,11402,372.0,5,4.0,,845000,2272,False,False,,,True,"{'lat': 40.451555, 'lng': -3.6074183}"
10341,11401,652.0,8,7.0,,2000000,3067,False,False,,,True,"{'lat': 40.45043310000001, 'lng': -3.6432882}"
10342,11400,57.0,2,1.0,Semi-sótano exterior,79200,1389,True,False,False,True,False,"{'lat': 40.4747635, 'lng': -3.6515536}"
10343,11399,105.0,3,2.0,3,465000,4429,False,False,True,True,True,"{'lat': 40.4585278, 'lng': -3.6550012}"
10344,11398,164.0,4,3.0,5,680000,4146,False,,True,True,False,"{'lat': 40.46308459999999, 'lng': -3.6593053}"
10345,11397,87.0,2,1.0,5,267000,3069,False,False,True,True,False,"{'lat': 40.4730513, 'lng': -3.6624716}"
10346,11396,140.0,3,3.0,8,725000,5179,False,False,True,True,True,"{'lat': 40.4641179, 'lng': -3.649325499999999}"
10347,11395,54.0,1,1.0,2,219268,4061,False,False,True,True,True,"{'lat': 40.46328949999999, 'lng': -3.6489528}"
10348,11394,55.0,1,1.0,3,233908,4253,False,False,True,True,True,"{'lat': 40.46328949999999, 'lng': -3.6489528}"
10350,11392,92.0,2,2.0,Bajo,420000,4565,False,False,True,True,True,"{'lat': 40.4881329, 'lng': -3.649829399999999}"
10351,11391,146.0,3,2.0,5,539720,3697,False,True,True,True,False,"{'lat': 40.4932473, 'lng': -3.6178343}"
10353,11389,167.0,4,2.0,1,650000,3892,False,False,True,True,True,"{'lat': 40.4886845, 'lng': -3.6561383}"
10354,11388,115.0,3,2.0,3,380000,3304,False,False,True,True,False,"{'lat': 40.47437, 'lng': -3.6500844}"
10355,11387,110.0,3,2.0,1,495000,4500,False,False,True,True,True,"{'lat': 40.4942046, 'lng': -3.6601314}"
10365,11377,135.0,1,2.0,1,455000,3370,False,False,False,True,False,"{'lat': 40.4515821, 'lng': -3.6171916}"
10366,11376,118.0,3,2.0,2,595000,5042,False,False,True,True,True,"{'lat': 40.4854492, 'lng': -3.6700804}"
10367,11375,53.0,1,1.0,1,214840,4054,False,False,True,True,False,"{'lat': 40.46328949999999, 'lng': -3.6489528}"
10368,11374,100.0,3,2.0,,460000,4600,False,False,,,False,"{'lat': 40.4744833, 'lng': -3.6625714}"
10369,11373,76.0,2,1.0,1,520000,6842,False,False,True,True,False,"{'lat': 40.4576844, 'lng': -3.6259596}"
10370,11372,69.0,3,1.0,Bajo,145000,2101,False,False,False,True,False,"{'lat': 40.4677506, 'lng': -3.6549998}"
10371,11371,112.0,2,1.0,,325000,2902,True,False,,,False,"{'lat': 40.4598861, 'lng': -3.6502643}"
10372,11370,72.0,3,1.0,Bajo,175000,2431,False,False,False,False,False,"{'lat': 40.4744525, 'lng': -3.6437132}"
10373,11369,91.0,2,2.0,3,358000,3934,False,False,True,True,True,"{'lat': 40.4875182, 'lng': -3.646839299999999}"
10374,11368,83.0,3,2.0,2,275000,3313,False,False,True,True,False,"{'lat': 40.4665804, 'lng': -3.6348315}"
10375,11367,81.0,4,1.0,5,210000,2593,False,False,False,True,False,"{'lat': 40.4799516, 'lng': -3.6601652}"
10376,11366,51.0,1,1.0,6,260000,5098,False,False,True,True,False,"{'lat': 40.49494780000001, 'lng': -3.6583247}"
10377,11365,74.0,2,1.0,2,187000,2527,False,False,True,True,False,"{'lat': 40.4786863, 'lng': -3.6440096}"
10378,11364,112.0,4,2.0,7,330000,2946,False,False,True,True,True,"{'lat': 40.4770361, 'lng': -3.641137399999999}"
10379,11363,61.0,3,1.0,5,149000,2443,True,False,False,True,False,"{'lat': 40.4703534, 'lng': -3.6485096}"
10380,11362,72.0,3,1.0,4,214000,2972,False,False,True,True,False,"{'lat': 40.4665054, 'lng': -3.6326637}"
10381,11361,57.0,3,1.0,3,179000,3140,False,False,False,True,False,"{'lat': 40.4713689, 'lng': -3.6509957}"
10382,11360,84.0,3,1.0,2,330000,3929,False,False,True,True,False,"{'lat': 40.4675901, 'lng': -3.6332691}"
10383,11359,70.0,3,1.0,2,202000,2886,False,False,False,True,False,"{'lat': 40.4744005, 'lng': -3.6456893}"
10384,11358,310.0,4,4.0,,960000,3097,False,False,,,True,"{'lat': 40.4685086, 'lng': -3.6465563}"
10385,11357,120.0,4,2.0,Bajo,530000,4417,False,False,True,True,True,"{'lat': 40.4778715, 'lng': -3.6646298}"
10386,11356,252.0,5,5.0,,1380000,5476,False,False,,,True,"{'lat': 40.45043310000001, 'lng': -3.6432882}"
10387,11355,163.0,3,2.0,2,795000,4877,False,False,True,False,True,"{'lat': 40.4601093, 'lng': -3.6324882}"
10388,11354,93.0,2,2.0,1,460000,4946,False,False,True,True,True,"{'lat': 40.4980962, 'lng': -3.6519889}"
10389,11353,70.0,2,1.0,1,373000,5329,False,False,True,True,True,"{'lat': 40.4618733, 'lng': -3.6323591}"
10390,11352,166.0,3,3.0,Bajo,790000,4759,False,False,True,True,True,"{'lat': 40.4919681, 'lng': -3.660768199999999}"
10391,11351,213.0,3,3.0,Bajo,720000,3380,False,False,True,True,True,"{'lat': 40.49658, 'lng': -3.654524}"
10393,11349,65.0,1,1.0,2,330000,5077,False,False,True,True,True,"{'lat': 40.460401, 'lng': -3.630271}"
10394,11348,476.0,5,5.0,,1740000,3655,False,False,,,True,"{'lat': 40.45043310000001, 'lng': -3.6432882}"
10395,11347,257.0,5,3.0,,820000,3191,False,False,,,False,"{'lat': 40.4597537, 'lng': -3.655033}"
10396,11346,92.0,2,1.0,7,405000,4402,False,False,True,True,True,"{'lat': 40.4869164, 'lng': -3.6560746}"
10397,11345,425.0,5,5.0,,1800000,4235,False,False,,,True,"{'lat': 40.45043310000001, 'lng': -3.6432882}"
10398,11344,56.0,3,1.0,2,179000,3196,False,False,False,True,False,"{'lat': 40.4716708, 'lng': -3.6511073}"
10399,11343,120.0,1,1.0,3,345000,2875,False,False,True,True,True,"{'lat': 40.4877863, 'lng': -3.6660504}"
10400,11342,142.0,4,3.0,5,740000,5211,False,False,True,True,True,"{'lat': 40.46701669999999, 'lng': -3.658032}"
10401,11341,53.0,1,1.0,3,280000,5283,False,False,True,True,False,"{'lat': 40.4952804, 'lng': -3.654815}"
10402,11340,127.0,3,2.0,,472000,3717,False,True,True,True,True,"{'lat': 40.49714, 'lng': -3.617189999999999}"
10403,11339,142.0,4,3.0,4,720000,5070,False,False,True,True,True,"{'lat': 40.46701669999999, 'lng': -3.658032}"
10404,11338,101.0,2,2.0,3,420000,4158,False,False,True,True,True,"{'lat': 40.4952804, 'lng': -3.654815}"
10405,11337,68.0,2,2.0,3,310000,4559,False,False,True,True,True,"{'lat': 40.4583792, 'lng': -3.6512476}"
10406,11336,82.0,2,2.0,1,385000,4695,False,False,True,True,True,"{'lat': 40.4952804, 'lng': -3.654815}"
10407,11335,500.0,6,6.0,,1850000,3700,False,False,,,True,"{'lat': 40.4549043, 'lng': -3.6292225}"
10409,11333,82.0,3,1.0,3,235000,2866,False,False,True,True,False,"{'lat': 40.4749224, 'lng': -3.6412928}"
10410,11332,65.0,2,1.0,3,189000,2908,True,False,True,True,False,"{'lat': 40.4703534, 'lng': -3.6485096}"
10411,11331,112.0,4,2.0,1,315000,2812,False,False,True,True,False,"{'lat': 40.4708518, 'lng': -3.6358937}"
10412,11330,50.0,1,1.0,1,198000,3960,False,False,True,True,True,"{'lat': 40.4659669, 'lng': -3.6344518}"
10414,11328,83.0,3,2.0,1,308000,3711,False,False,True,True,False,"{'lat': 40.4768283, 'lng': -3.6429347}"
10415,11327,92.0,2,2.0,4,399900,4347,False,False,True,True,True,"{'lat': 40.49494780000001, 'lng': -3.6583247}"
